Transaction_ID,Interaction_Speed,Input_Hesitation,Repeated_Attempts,Device_Type,IP_Location,Typing_Patterns,User_History,Session_Length,Geographical_Anomaly,Browser_Change,Uncommon_Service,Fraud
84402,2.821509809,1,1,4,5,0,2,340,1,0,0,0
84403,2.598089122,1,0,4,6,0,2,310,1,1,0,0
84404,1.388913948,1,0,4,1,0,2,260,1,0,1,0
84405,2.333029821,1,1,1,6,0,2,300,0,1,0,0
84406,1.696178937,0,0,4,8,0,2,300,1,0,1,0
84407,2.488430354,1,0,1,4,0,2,340,1,0,1,0
84408,2.99453537,1,0,3,7,0,2,270,1,0,0,0
84409,2.163352207,0,0,2,5,0,3,330,0,1,1,0
84410,2.327626798,1,1,3,5,1,3,350,0,1,0,0
84411,2.786933361,1,1,2,1,0,1,300,1,1,1,0
84412,2.396173039,1,0,4,2,1,2,300,0,1,0,0
84413,3.430554964,1,0,1,5,0,2,280,1,1,1,0
84414,2.532350076,1,0,2,5,0,3,300,1,1,1,0
84415,2.89413317,0,1,4,3,1,2,370,0,1,1,0
84416,2.850882114,1,2,2,1,0,2,190,1,0,0,0
84417,2.86573239,1,0,4,7,0,1,270,1,1,0,0
84418,2.829518422,1,1,4,8,0,2,310,1,0,1,0
84419,2.355333564,1,0,4,3,0,2,290,0,1,1,0
84420,2.419032909,0,0,4,6,1,1,350,1,1,1,0
84421,1.978208959,1,0,1,1,0,2,380,0,1,1,0
84422,3.345226196,1,1,4,3,1,2,290,1,0,1,0
84423,2.946542821,1,2,3,1,0,3,380,1,1,0,0
84424,1.260763352,1,1,2,8,0,3,380,0,1,1,0
84425,2.874267307,1,1,1,7,0,3,420,1,1,1,0
84426,3.382876326,1,0,2,5,0,2,90,0,1,1,0
84427,2.544900177,0,2,4,2,1,2,260,1,0,1,0
84428,2.21256198,1,1,4,8,1,3,390,0,1,1,0
84429,3.027820627,1,1,1,3,1,1,290,0,0,1,0
84430,2.740077079,1,0,4,2,0,2,360,0,1,0,0
84431,3.422850688,1,2,1,1,1,2,240,0,1,1,0
84432,2.239849147,1,2,2,1,0,2,210,0,1,1,0
84433,3.210390857,1,1,2,4,1,2,220,1,1,1,0
84434,2.529001446,1,2,1,7,0,2,280,0,1,1,0
84435,2.213535426,1,0,2,7,1,3,170,1,1,1,0
84436,3.454317502,0,1,2,5,0,3,140,1,1,1,0
84437,3.189194407,0,1,3,5,1,2,260,1,1,1,0
84438,3.854846494,0,1,3,7,0,2,200,1,1,0,0
84439,1.916505101,1,1,2,8,0,2,390,1,0,1,0
84440,1.711219087,1,1,2,3,0,2,200,1,0,0,0
84441,2.35264448,1,1,1,7,0,2,260,0,0,0,0
84442,3.245463438,0,0,3,2,0,2,360,1,1,0,0
84443,2.293787497,1,1,2,2,0,2,290,1,1,1,0
84444,1.399698899,1,2,1,7,0,2,260,0,0,0,0
84445,2.910014108,1,0,4,5,0,2,370,0,0,1,0
84446,3.209309312,0,2,2,5,0,2,220,1,0,0,0
84447,3.162573319,0,1,2,3,0,2,300,1,1,0,0
84448,2.010814802,1,0,1,2,0,2,190,1,1,1,0
84449,2.109523083,1,1,3,2,0,2,230,0,1,1,0
84450,3.100494794,0,2,2,4,0,2,250,0,0,0,0
84451,3.367217821,1,0,4,5,1,2,180,1,1,0,0
84452,3.255794956,0,0,4,4,0,2,190,1,1,0,0
84453,2.574075122,1,0,3,1,1,2,120,1,0,0,0
84454,2.720075611,1,0,2,2,0,2,340,1,1,0,0
84455,3.193784878,0,0,1,5,1,1,260,1,1,1,0
84456,3.458819875,1,0,2,8,0,2,230,1,1,0,0
84457,2.555863502,1,2,3,6,0,2,310,1,1,1,0
84458,3.073317787,1,0,4,7,0,2,420,0,0,0,0
84459,2.610122322,0,2,2,1,0,2,240,1,0,1,0
84460,2.844871259,0,0,2,2,0,2,250,1,1,0,0
84461,3.165785251,1,1,3,3,0,2,310,1,1,1,0
84462,2.091217061,1,1,3,7,0,3,80,1,1,1,0
84463,2.965344219,1,0,3,5,1,3,300,1,1,1,0
84464,3.107583562,1,1,1,3,0,2,320,1,1,0,0
84465,3.157424594,0,1,3,1,1,2,160,1,1,1,0
84466,3.483262326,1,0,4,6,0,2,290,1,0,1,0
84467,3.633259311,1,0,2,5,1,2,370,1,1,1,0
84468,2.356330513,1,1,1,7,0,2,250,0,1,1,0
84469,2.546766829,1,0,2,3,0,2,400,1,1,0,0
84470,2.713408385,1,0,4,1,0,2,280,1,0,0,0
84471,3.01405667,1,1,4,4,0,3,230,0,1,0,0
84472,3.399690432,1,0,1,4,1,2,410,1,1,1,0
84473,2.800060934,0,0,1,6,0,1,180,0,0,0,0
84474,2.252947743,1,1,3,5,0,2,270,1,1,1,0
84475,2.882414024,0,0,1,7,0,3,330,1,0,1,0
84476,2.710083786,1,1,3,8,1,2,230,1,0,1,0
84477,3.172741244,1,1,1,5,1,2,220,0,1,1,0
84478,3.030060397,0,1,2,2,0,2,280,1,0,0,0
84479,2.798630522,0,0,4,1,0,2,180,1,1,0,0
84480,2.74156349,1,2,3,1,0,2,240,1,1,1,0
84481,2.619654278,0,1,2,6,0,1,310,0,1,0,0
84482,1.825327795,0,1,2,1,0,1,300,1,1,0,0
84483,2.598232935,1,0,4,7,0,1,210,1,0,0,0
84484,2.212204102,1,2,1,1,0,2,210,0,1,1,0
84485,3.166214696,0,1,3,8,0,2,190,0,0,0,0
84486,2.800942451,1,1,3,6,0,2,320,1,1,0,0
84487,2.538432327,1,1,1,4,1,2,330,0,1,0,0
84488,3.202127938,0,0,3,6,1,3,200,0,1,1,0
84489,2.100718284,1,0,2,8,0,3,270,1,0,1,0
84490,3.313798902,1,0,1,8,0,2,80,0,0,1,0
84491,3.444930061,0,1,3,1,1,2,250,1,1,1,0
84492,1.987540349,0,0,2,1,0,2,200,0,1,1,0
84493,3.300229222,1,1,4,6,0,2,280,1,0,0,0
84494,2.683852064,1,1,2,4,0,2,210,1,1,1,0
84495,1.80906972,0,1,3,2,0,2,220,0,0,0,0
84496,2.960051746,1,1,3,6,1,2,70,1,1,1,0
84497,3.483323971,1,2,4,6,0,2,190,1,0,0,0
84498,2.624829957,0,0,4,7,0,2,110,1,1,1,0
84499,3.214190372,0,1,4,7,0,2,400,0,0,0,0
84500,2.995936487,0,1,3,1,1,2,290,1,0,0,0
84501,2.143121833,1,1,3,2,0,2,380,1,1,1,0
84502,2.215267439,1,0,2,6,0,2,220,0,1,0,0
84503,2.492032851,1,0,2,4,0,2,260,1,0,0,0
84504,2.994664659,1,1,2,6,1,2,340,0,0,0,0
84505,2.078555647,1,1,4,8,0,2,390,0,0,1,0
84506,2.939603397,1,0,4,8,0,2,250,1,0,1,0
84507,3.086508205,1,0,1,2,0,3,130,1,1,1,0
84508,2.920232857,1,1,3,8,1,1,250,1,1,0,0
84509,2.09418414,1,1,3,5,1,2,420,0,0,1,0
84510,2.253725002,0,1,4,1,0,2,230,1,0,0,0
84511,1.85785811,0,1,3,8,1,3,170,1,1,1,0
84512,3.565018423,1,1,3,8,0,2,230,1,1,1,0
84513,2.760608424,1,1,1,6,0,2,380,0,1,1,0
84514,2.034037818,1,0,2,2,0,2,160,1,1,0,0
84515,3.458482211,1,2,3,1,0,2,210,1,0,0,0
84516,3.466842151,1,0,2,4,0,2,240,1,0,1,0
84517,2.803020485,0,1,1,1,0,3,290,1,1,0,0
84518,3.340913796,1,1,4,5,1,2,280,1,1,1,0
84519,1.731651507,0,1,3,7,0,2,100,0,0,1,0
84520,2.376569334,1,0,4,3,0,2,300,1,1,0,0
84521,2.995646118,1,0,1,1,0,3,290,1,1,1,0
84522,2.421880713,0,0,1,4,0,2,270,1,0,1,0
84523,2.830817854,0,0,2,1,0,1,280,1,1,1,0
84524,2.51677945,1,0,2,3,0,2,310,1,0,1,0
84525,2.320278521,1,1,1,5,0,2,330,1,1,1,0
84526,2.844969715,1,0,2,5,0,2,210,0,0,1,0
84527,2.590943237,1,1,1,1,0,2,280,1,1,1,0
84528,2.229641769,1,2,1,8,0,3,280,0,1,1,0
84529,2.252429068,1,0,1,1,0,3,210,1,0,1,0
84530,2.930229783,0,0,4,8,0,1,290,1,1,0,0
84531,2.760561503,0,1,2,8,0,3,420,1,1,0,0
84532,2.133015935,1,0,2,5,0,2,290,1,1,0,0
84533,3.078646251,0,0,3,7,0,2,160,0,1,1,0
84534,2.973917835,1,0,4,4,0,2,340,1,1,0,0
84535,2.891549718,1,0,3,1,0,3,440,0,1,1,0
84536,3.665881961,1,0,4,3,0,3,160,1,1,1,0
84537,3.014141272,1,1,4,1,0,2,270,1,1,1,0
84538,3.290009912,1,3,2,4,0,3,360,1,0,0,0
84539,2.725324961,1,2,4,5,0,3,260,0,1,0,0
84540,2.885765742,0,0,3,5,0,1,290,1,1,1,0
84541,2.376177285,1,0,3,6,0,1,200,1,0,0,0
84542,3.244099491,0,0,4,6,1,2,340,1,1,1,0
84543,1.867991988,1,0,2,4,1,2,280,1,1,0,0
84544,2.141995278,1,2,1,8,0,2,190,0,1,1,0
84545,1.830517546,1,1,3,5,0,2,350,1,1,1,0
84546,2.853123661,1,1,2,8,0,3,290,1,1,0,0
84547,2.017426671,0,2,1,8,0,2,300,0,1,1,0
84548,2.328311976,1,0,1,7,1,2,190,1,0,1,0
84549,3.287931639,1,1,1,3,0,2,210,1,1,1,0
84550,3.293467423,1,0,1,2,0,2,230,1,1,1,0
84551,2.68384996,0,0,4,5,0,2,140,0,0,1,0
84552,3.274944021,1,0,1,5,0,2,380,1,1,1,0
84553,2.622736242,0,0,1,1,0,2,240,1,1,1,0
84554,3.194425855,1,1,3,4,0,2,290,1,0,0,0
84555,1.673783859,1,0,1,6,0,3,250,1,1,1,0
84556,3.278711513,0,0,3,5,0,2,290,1,1,1,0
84557,2.353518214,1,3,4,1,0,2,350,1,1,1,0
84558,2.658213581,1,0,1,4,0,2,350,0,0,1,0
84559,2.52681571,0,1,1,3,1,2,240,1,1,0,0
84560,2.656740974,1,1,2,1,0,1,250,1,0,1,0
84561,2.710447389,0,0,3,2,0,3,310,1,1,1,0
84562,2.880202595,1,2,1,4,0,2,130,1,0,1,0
84563,3.23035946,1,1,3,2,0,2,240,1,0,1,0
84564,3.129137537,1,2,4,4,0,2,270,1,1,1,0
84565,2.59387925,0,0,3,6,0,1,360,1,1,0,0
84566,2.365097458,1,0,3,5,0,1,360,0,0,1,0
84567,2.944885017,1,0,2,5,0,1,300,0,0,0,0
84568,3.147370535,1,0,2,6,0,2,240,1,1,0,0
84569,2.487617849,1,1,4,7,1,2,270,1,1,0,0
84570,2.585684702,0,0,1,7,1,2,90,1,1,1,0
84571,3.076366178,0,0,4,4,0,2,170,1,1,1,0
84572,2.1915519,1,0,1,3,0,2,220,0,1,0,0
84573,2.496756556,1,0,3,1,0,1,350,1,1,0,0
84574,3.313853557,1,0,2,3,0,1,410,0,1,1,0
84575,2.412448759,0,1,4,7,0,2,190,0,0,0,0
84576,2.085750253,0,3,3,6,0,3,340,0,0,0,0
84577,2.844550546,0,0,2,8,0,2,250,1,1,1,0
84578,2.723606684,0,1,3,1,0,1,290,1,1,0,0
84579,2.90305799,1,0,1,7,1,3,240,0,1,1,0
84580,2.561495661,1,0,1,8,0,3,260,1,1,0,0
84581,3.319005964,1,0,2,8,1,1,250,1,0,1,0
84582,2.237897559,1,1,2,4,1,3,280,1,0,1,0
84583,3.275204426,1,1,3,3,0,2,250,0,0,0,0
84584,3.584779184,0,1,1,3,0,2,390,1,1,1,0
84585,2.596972879,0,0,2,8,0,3,320,1,1,0,0
84586,1.988062652,1,0,1,6,0,2,140,0,0,0,0
84587,3.451691198,0,0,4,3,0,2,400,0,1,0,0
84588,2.665449825,0,0,3,7,1,2,200,1,1,1,0
84589,2.729150043,1,0,1,2,0,2,180,0,1,1,0
84590,2.563748478,1,2,2,4,1,2,340,1,0,1,0
84591,3.14781612,1,0,2,2,0,3,270,0,1,1,0
84592,3.281934437,1,0,2,5,0,3,350,1,1,1,0
84593,2.177256682,0,0,3,5,0,2,220,1,0,0,0
84594,2.655857396,1,1,1,5,1,3,320,0,1,1,0
84595,3.301269878,1,0,1,3,0,2,290,1,0,0,0
84596,3.202022818,1,0,4,6,1,2,250,1,1,0,0
84597,2.417355894,1,0,2,5,0,2,310,0,1,1,0
84598,2.380058375,1,1,4,6,0,2,220,1,1,1,0
84599,2.373269724,1,1,4,6,1,2,360,1,0,1,0
84600,2.260402469,1,2,4,2,1,2,120,1,1,0,0
84601,2.519459743,1,0,4,7,1,2,280,0,1,0,0
84602,2.823909147,1,3,3,6,0,2,280,1,0,0,0
84603,2.967172584,1,1,1,7,0,2,390,1,1,0,0
84604,2.868215502,1,0,4,3,1,3,270,1,0,1,0
84605,2.754124355,1,1,2,7,0,3,360,1,1,1,0
84606,1.858665039,1,1,3,1,1,2,260,1,1,0,0
84607,1.799471635,1,1,1,2,0,3,330,0,0,1,0
84608,2.813809713,1,1,1,2,0,2,290,1,0,1,0
84609,2.660462116,1,0,1,6,0,3,220,0,1,0,0
84610,3.583029812,1,0,3,7,0,3,200,1,1,0,0
84611,2.727323449,1,1,2,6,0,2,260,1,1,0,0
84612,2.985572124,1,2,2,8,0,2,360,1,1,0,0
84613,2.42007073,1,1,1,7,0,3,360,0,0,1,0
84614,2.181908624,0,0,3,6,0,3,260,0,0,0,0
84615,2.685347725,1,2,2,7,1,2,160,1,1,1,0
84616,3.19427017,1,0,3,7,0,1,400,1,1,1,0
84617,3.454056816,1,0,4,1,0,2,290,1,0,0,0
84618,3.132391396,1,0,4,1,0,2,270,1,1,1,0
84619,3.415578097,1,0,2,6,1,2,340,1,0,0,0
84620,2.074808926,1,0,3,3,0,2,400,1,1,1,0
84621,2.497264884,1,0,1,6,0,3,370,0,1,0,0
84622,2.100695403,0,0,3,7,0,2,290,1,1,0,0
84623,3.281555096,1,0,3,2,0,2,310,1,0,0,0
84624,2.472156432,0,1,3,6,0,3,250,1,1,1,0
84625,3.16707339,1,0,1,1,0,2,270,1,0,1,0
84626,3.550183895,0,0,4,7,1,2,280,1,0,1,0
84627,2.776346092,0,2,2,2,0,1,300,1,1,1,0
84628,2.485134482,0,0,4,1,1,2,140,1,0,1,0
84629,2.563772118,1,0,4,2,1,2,310,0,1,1,0
84630,2.997072671,0,0,4,4,1,2,100,0,1,1,0
84631,1.928011133,0,0,3,6,0,3,260,0,1,0,0
84632,2.88469779,1,0,4,3,0,2,60,0,0,1,0
84633,3.32019419,1,0,2,4,0,2,240,1,0,1,0
84634,3.04356885,0,0,3,8,0,2,360,0,0,1,0
84635,2.608686623,0,0,3,4,1,2,310,1,1,0,0
84636,3.393416275,1,1,3,8,0,2,270,1,1,1,0
84637,2.898636953,1,0,4,6,0,2,260,0,1,0,0
84638,3.105154817,1,0,1,2,1,2,390,1,0,0,0
84639,2.922434839,0,0,4,2,0,2,150,0,0,1,0
84640,2.227452507,1,0,4,7,1,3,260,0,0,0,0
84641,2.65447946,0,0,4,5,0,2,260,1,1,1,0
84642,2.219537271,0,0,2,1,0,2,180,1,0,0,0
84643,2.730479326,0,0,4,3,0,3,300,1,1,1,0
84644,2.842912396,0,0,1,8,0,2,170,0,0,0,0
84645,3.267095735,1,0,3,3,1,2,230,1,0,0,0
84646,2.489771146,1,0,1,4,0,1,120,1,1,0,0
84647,2.49468119,1,2,3,7,0,2,250,1,1,1,0
84648,1.871626908,1,0,1,6,0,1,320,1,1,1,0
84649,2.775584921,1,1,2,3,0,2,210,1,1,1,0
84650,3.21276103,1,1,4,2,0,3,240,1,0,0,0
84651,2.677023381,1,1,1,8,1,2,360,1,1,1,0
84652,2.202495373,1,0,1,7,0,2,170,0,1,0,0
84653,2.818083641,1,1,2,8,0,2,320,1,0,1,0
84654,2.786693396,1,1,1,2,1,3,160,1,1,1,0
84655,3.202495357,0,0,2,3,1,2,190,1,1,0,0
84656,2.493953104,1,0,2,6,0,2,270,1,1,0,0
84657,2.205956638,0,0,2,6,0,2,270,1,1,1,0
84658,2.732386071,1,0,1,2,0,1,260,1,1,0,0
84659,2.840977001,1,0,4,1,0,3,300,1,0,1,0
84660,2.854980121,0,1,4,5,1,2,230,1,1,0,0
84661,2.234250291,1,1,1,8,1,2,250,1,1,1,0
84662,3.539498117,1,1,3,5,0,3,240,0,1,0,0
84663,1.318379834,0,1,1,6,0,2,210,1,0,0,0
84664,2.98509913,1,0,4,1,0,3,300,1,1,1,0
84665,2.356200818,0,1,3,5,0,3,400,1,1,0,0
84666,2.616808114,1,1,2,5,0,2,220,1,0,1,0
84667,1.880171867,1,0,4,2,0,1,150,0,0,1,0
84668,2.586828633,1,2,3,8,0,3,200,1,1,1,0
84669,3.153303956,1,0,1,8,0,1,200,1,0,1,0
84670,2.210256432,1,0,2,4,0,3,150,1,1,0,0
84671,2.954428982,1,1,4,8,0,2,350,1,0,0,0
84672,2.820712727,1,0,4,5,0,2,340,1,1,1,0
84673,2.234373609,1,1,1,8,0,2,250,1,1,0,0
84674,3.167962586,1,0,1,5,0,2,240,1,1,1,0
84675,2.395154323,1,1,2,8,0,2,280,1,0,0,0
84676,2.160305045,0,1,4,3,0,2,220,1,0,0,0
84677,2.259470326,1,0,3,2,0,2,360,1,1,1,0
84678,2.026862686,1,1,4,2,1,2,340,1,0,1,0
84679,3.118220342,1,0,1,6,0,2,230,1,0,0,0
84680,2.595481355,0,2,3,7,0,1,250,1,1,0,0
84681,2.518980532,1,0,1,6,0,2,290,0,1,0,0
84682,2.717629943,0,1,1,5,0,3,210,1,1,1,0
84683,1.190621514,1,1,1,8,0,2,380,1,1,1,0
84684,3.241031602,1,2,2,3,0,2,230,0,1,1,0
84685,2.480864962,1,3,1,3,0,1,310,0,0,1,0
84686,2.79865914,0,1,3,4,0,2,240,0,1,0,0
84687,3.171214538,1,0,2,7,0,2,320,0,1,1,0
84688,2.553069711,1,1,2,3,0,1,210,1,1,0,0
84689,3.403093416,1,1,4,4,0,2,400,0,1,1,0
84690,2.631229261,0,1,4,7,0,2,210,1,0,1,0
84691,2.275865303,1,1,1,1,0,2,370,1,1,1,0
84692,3.030160019,1,2,1,1,0,2,240,0,1,0,0
84693,2.688354559,1,2,2,1,0,2,320,1,0,0,0
84694,3.172674059,1,0,3,1,0,2,230,1,0,0,0
84695,3.127901186,0,0,4,6,1,2,240,0,1,1,0
84696,2.714601215,1,1,2,5,1,2,260,1,1,1,0
84697,3.415640822,1,2,1,3,1,3,160,1,1,0,0
84698,2.705322884,0,1,2,1,0,2,210,1,1,0,0
84699,2.498986024,0,0,4,6,0,2,200,1,1,0,0
84700,1.193114947,0,0,4,4,1,2,310,1,1,1,0
84701,1.603117908,0,0,2,8,1,2,320,0,1,0,0
84702,3.035391375,0,0,1,3,0,2,360,1,1,1,0
84703,3.013862944,1,1,4,1,1,2,200,1,0,1,0
84704,2.640651604,1,0,2,6,1,2,240,1,1,1,0
84705,2.836089497,0,0,2,1,0,1,230,1,1,1,0
84706,2.574624366,1,0,1,5,0,2,350,1,1,1,0
84707,3.490580909,1,0,3,8,0,3,280,0,1,1,0
84708,3.435462823,1,2,1,1,0,2,210,1,1,0,0
84709,2.801704119,0,0,1,6,1,2,280,1,0,1,0
84710,3.27382979,1,0,3,1,0,2,370,1,1,0,0
84711,2.671212343,1,0,1,2,1,2,320,0,1,0,0
84712,3.522277662,1,0,2,7,0,2,220,1,1,1,0
84713,2.765973959,1,0,3,8,0,2,310,1,0,1,0
84714,2.799812769,1,1,2,6,0,3,250,0,1,1,0
84715,2.350498833,1,0,4,7,1,3,170,1,1,0,0
84716,2.712534555,1,0,2,8,1,2,370,1,0,1,0
84717,2.424945555,1,1,2,8,0,1,350,0,1,1,0
84718,2.959717523,1,0,3,7,1,2,390,0,0,1,0
84719,3.331489732,1,1,2,8,0,2,90,1,1,0,0
84720,3.057198797,1,0,1,4,1,2,220,1,0,1,0
84721,2.225370001,1,0,4,7,1,1,300,1,1,0,0
84722,3.328793272,1,0,3,2,0,3,230,1,1,1,0
84723,3.179132036,1,1,2,1,0,1,240,1,1,1,0
84724,3.126188561,0,0,3,7,0,2,410,1,1,1,0
84725,3.097611653,1,0,2,1,0,2,270,0,0,1,0
84726,2.868478285,1,0,4,3,0,2,290,0,1,1,0
84727,3.019243323,1,0,2,6,1,1,180,1,0,1,0
84728,2.474512901,0,0,2,8,0,2,340,1,0,0,0
84729,1.897563421,1,1,4,7,1,2,350,1,1,1,0
84730,2.444160448,1,0,2,7,0,3,350,1,1,0,0
84731,2.503184951,0,2,2,2,1,2,350,1,1,0,0
84732,2.580769993,0,0,3,2,0,2,260,1,0,0,0
84733,2.863764197,1,1,4,7,0,2,290,1,1,1,0
84734,3.130681492,1,2,3,5,0,1,260,1,1,1,0
84735,2.429523676,1,0,1,1,1,2,250,0,1,0,0
84736,2.634926536,1,2,2,7,0,2,320,0,0,1,0
84737,2.584680088,0,1,2,3,1,2,320,1,0,1,0
84738,3.204354504,1,0,3,5,1,2,280,1,0,1,0
84739,1.90565658,1,1,3,3,1,2,170,1,1,1,0
84740,3.421397836,0,2,3,3,0,2,340,1,1,0,0
84741,2.779917421,1,1,2,5,0,1,150,1,1,1,0
84742,2.907841073,1,0,4,1,0,1,260,0,0,0,0
84743,3.222848748,1,0,1,3,0,3,270,0,0,0,0
84744,1.396244163,0,0,1,1,0,3,300,1,0,0,0
84745,2.676804403,0,0,2,4,0,2,300,1,1,1,0
84746,2.645338307,1,0,4,1,0,3,330,1,0,0,0
84747,2.431476086,0,0,2,1,1,2,120,0,0,1,0
84748,2.580852315,1,1,3,8,0,2,310,1,1,1,0
84749,3.290577379,1,4,4,5,0,2,310,1,0,0,0
84750,2.593107298,1,1,1,4,0,3,260,1,0,0,0
84751,2.205546139,1,0,2,8,0,1,210,1,1,1,0
84752,2.823883415,1,0,1,1,0,2,250,0,0,1,0
84753,3.138494343,1,0,4,8,0,3,60,0,1,1,0
84754,2.533091405,1,1,4,2,1,2,250,1,0,0,0
84755,3.107831231,1,1,3,3,1,1,190,0,1,1,0
84756,2.479629575,1,1,3,5,0,1,290,1,1,1,0
84757,2.628332786,0,0,1,8,1,2,330,0,1,0,0
84758,3.22768776,0,1,1,4,0,1,230,1,1,1,0
84759,2.616228945,0,1,2,4,0,3,160,1,1,0,0
84760,3.098186077,0,0,1,1,1,2,240,1,0,0,0
84761,3.187909965,1,0,3,6,1,1,290,1,1,0,0
84762,2.384355781,1,2,3,8,0,2,240,1,0,1,0
84763,3.3370162,0,0,3,3,1,2,300,1,0,1,0
84764,3.319463906,1,0,4,2,0,2,370,1,0,1,0
84765,2.073068963,0,0,1,8,1,2,230,1,0,0,0
84766,2.789246292,1,1,4,8,0,3,250,0,1,1,0
84767,2.604191898,1,0,2,1,0,2,250,1,0,1,0
84768,2.90140311,0,0,2,8,0,2,290,1,0,0,0
84769,2.417460532,1,1,3,4,0,3,320,0,1,1,0
84770,2.616214792,1,1,1,6,1,2,410,1,0,1,0
84771,2.977295778,0,0,4,5,1,3,250,1,1,1,0
84772,3.103894009,0,0,4,3,0,3,240,1,1,0,0
84773,3.257815746,0,0,4,2,0,2,430,1,1,0,0
84774,1.769578774,1,0,3,3,0,2,200,1,1,1,0
84775,3.000520585,0,0,2,3,0,3,420,0,0,1,0
84776,2.818563355,1,3,2,8,0,2,240,1,0,1,0
84777,2.582632384,1,0,1,1,0,3,270,1,0,0,0
84778,2.957791482,1,2,1,7,0,2,400,1,1,1,0
84779,2.913521346,1,1,2,2,0,2,320,1,1,1,0
84780,1.982789735,1,0,2,7,1,2,340,1,1,0,0
84781,2.287734053,1,1,3,6,1,2,290,0,1,1,0
84782,2.697835463,0,0,3,5,0,2,250,0,1,0,0
84783,2.178543182,1,0,4,4,0,3,250,1,1,0,0
84784,2.941462225,1,0,3,4,0,2,360,1,0,0,0
84785,3.171847866,0,2,2,6,1,2,200,1,1,0,0
84786,3.078307256,0,3,1,2,1,3,300,1,1,0,0
84787,2.297258289,1,0,4,4,0,2,310,0,0,1,0
84788,3.233587722,1,2,3,2,0,2,410,1,1,1,0
84789,1.968277867,1,0,2,4,0,3,220,1,0,0,0
84790,2.837571485,1,2,1,8,0,2,180,0,1,1,0
84791,2.997159348,1,0,4,2,1,3,300,1,0,1,0
84792,1.956381458,1,1,1,4,1,1,320,0,1,1,0
84793,3.070211824,1,1,3,5,0,2,420,1,0,1,0
84794,2.148292328,1,1,2,5,0,3,270,1,1,0,0
84795,2.758046621,0,1,4,3,0,3,340,1,1,1,0
84796,3.102642461,1,0,4,4,0,2,300,1,0,1,0
84797,3.098606157,0,0,2,1,0,3,210,1,1,0,0
84798,1.235411408,1,0,1,5,0,2,210,0,0,1,0
84799,2.934173531,0,0,1,4,0,2,190,1,0,1,0
84800,1.455272822,1,0,3,8,0,1,300,1,1,1,0
84801,3.081491337,1,1,2,3,1,2,230,1,1,1,0
84802,3.695158904,1,1,4,6,0,2,200,1,0,1,0
84803,2.563457335,1,1,3,8,0,2,160,1,1,1,0
84804,2.556056645,1,0,1,8,0,3,130,1,1,1,0
84805,2.718813061,1,0,2,4,0,3,290,1,1,0,0
84806,3.551072828,0,0,4,2,0,2,300,0,0,0,0
84807,2.629396568,1,0,3,4,1,2,200,1,0,1,0
84808,2.805804932,1,0,2,7,0,2,310,1,1,1,0
84809,3.291083416,0,2,4,4,0,2,380,1,0,0,0
84810,2.963509974,0,0,2,3,0,1,210,0,1,1,0
84811,1.366783731,1,0,2,2,0,2,330,0,0,1,0
84812,3.037645865,1,0,3,6,0,2,250,0,1,1,0
84813,3.987360848,1,1,2,4,0,1,340,1,1,0,0
84814,2.856607974,0,0,3,2,0,2,400,1,1,1,0
84815,3.130690288,1,0,4,3,0,2,240,1,1,0,0
84816,2.664834528,1,1,3,5,0,2,240,1,0,1,0
84817,3.050555923,1,0,3,4,0,3,330,1,1,1,0
84818,3.203430276,0,0,2,7,0,3,260,1,0,0,0
84819,2.529682059,1,1,4,2,1,2,160,1,1,0,0
84820,2.936577382,0,0,4,7,0,2,190,1,1,0,0
84821,2.546899479,1,1,1,8,0,1,120,1,0,1,0
84822,2.043433643,1,1,2,8,1,2,340,1,0,0,0
84823,3.050426832,0,2,1,1,0,2,280,1,0,0,0
84824,2.038093528,0,1,4,8,0,2,420,1,1,1,0
84825,2.807777223,1,0,1,7,0,1,290,1,0,0,0
84826,2.967849737,1,0,2,4,0,2,310,1,1,0,0
84827,2.202286251,1,0,1,5,0,2,260,0,0,1,0
84828,3.105053348,1,1,1,5,1,2,270,1,1,1,0
84829,2.620435531,1,0,3,1,1,2,240,1,0,1,0
84830,2.973457088,1,1,2,8,0,1,400,0,1,1,0
84831,3.611703098,1,1,2,5,0,2,360,1,1,1,0
84832,3.045173694,1,0,2,2,0,2,360,1,0,0,0
84833,2.843000493,1,0,4,2,0,2,80,0,1,1,0
84834,2.693462403,1,1,3,7,0,1,290,1,1,0,0
84835,2.680597358,1,2,2,5,1,3,340,1,1,1,0
84836,2.70944724,1,0,2,6,1,2,220,1,1,1,0
84837,2.978446914,1,1,1,6,0,3,210,1,1,0,0
84838,2.228107119,1,1,1,2,0,2,240,1,0,0,0
84839,2.740967313,1,0,1,1,0,2,270,0,1,1,0
84840,2.718421722,1,0,1,5,0,2,370,1,0,1,0
84841,2.817954422,0,0,2,4,1,2,200,1,1,1,0
84842,1.775380404,1,0,1,4,0,2,260,0,1,1,0
84843,3.472396438,1,1,3,4,0,2,160,0,1,1,0
84844,3.257521792,1,1,4,3,0,2,300,1,1,1,0
84845,2.433929087,0,0,3,2,1,2,310,1,1,1,0
84846,3.005126718,1,0,4,4,0,2,320,1,0,0,0
84847,2.798035519,1,0,2,4,0,2,260,1,1,1,0
84848,3.349619193,1,0,1,6,1,2,200,0,1,0,0
84849,2.934187228,1,1,4,2,0,2,200,0,0,0,0
